n,o,l
E08000016,12.956565,15.0
E09000001,1.3953059,0.0
E06000051,15.354871,9.0
E06000039,6.1326075,3.0
E09000005,18.174767,3.0
E09000020,3.3616655,1.0
E08000001,21.295542,2.0
E06000004,7.2586546,8.0
E08000012,26.114,9.0
E09000010,13.099578,1.0
E09000002,7.592078,2.0
E08000022,6.949462,2.0
E08000031,16.726131,7.0
E10000013,29.820889,11.0
E08000032,17.203142,21.0
E08000035,43.718212,10.0
E08000003,20.418468,10.0
E06000035,14.642523,0.0
E06000042,6.4797482,4.0
E06000008,6.346282,1.0
E06000059,4.6292357,2.0
E06000015,3.747976,2.0
E06000011,18.549719,10.0
E08000024,30.458035,7.0
E06000003,8.925269,5.0
E06000024,3.0252538,6.0
E06000049,21.789793,8.0
E08000037,18.87246,5.0
E10000015,41.753857,18.0
E06000016,14.569561,5.0
E10000016,115.1788,34.0
E08000017,11.665589,13.0
E06000018,11.536857,0.0
E08000002,13.886426,8.0
E06000050,22.50846,10.0
E06000045,11.567115,8.0
E10000027,16.157219,3.0
E09000017,12.562963,10.0
E06000001,26.750774,2.0
E10000031,4.0535684,2.0
E10000006,29.777222,5.0
E10000030,59.28964,16.0
E08000019,44.792355,29.0
E06000055,10.337459,6.0
E10000020,42.876232,45.0
E10000003,17.722868,11.0
E06000044,3.1426318,1.0
E09000004,9.748186,3.0
E10000019,20.252983,6.0
E06000020,6.000649,5.0
E09000029,8.461417,1.0
E06000012,1.613431,0.0
E09000015,13.73228,2.0
E06000030,9.500495,3.0
E10000018,25.354994,6.0
E10000012,51.909748,21.0
E09000008,18.422007,5.0
E06000054,9.985827,6.0
E08000015,22.372513,13.0
E08000008,7.783806,11.0
E06000006,5.863536,2.0
E06000052,8.382927,9.0
E09000023,10.708303,5.0
E08000009,13.053193,4.0
E10000025,30.87491,2.0
E06000007,15.002791,3.0
E08000036,9.642985,7.0
E09000021,7.2565813,0.0
E09000009,15.083062,2.0
E08000004,20.02192,3.0
E08000005,14.77982,11.0
E08000027,17.630285,4.0
E09000016,8.4325695,8.0
E08000014,15.654125,2.0
E10000024,18.354645,5.0
E06000022,3.6088154,4.0
E08000023,16.508808,2.0
E09000018,9.326217,9.0
E06000037,9.737245,2.0
E08000007,16.288816,0.0
E08000010,23.214413,14.0
E06000040,2.9781463,8.0
E10000011,13.341983,2.0
E06000036,2.6204405,12.0
E10000014,64.654884,3.0
E06000046,2.5359404,20.0
E10000034,26.531221,1.0
E08000021,15.600196,7.0
E08000034,9.364522,3.0
E06000027,8.165212,5.0
E06000032,6.623216,3.0
E06000026,9.136855,6.0
E10000028,44.84088,0.0
E10000032,26.260708,13.0
E06000033,2.7410438,8.0
E06000013,11.575534,1.0
E09000022,10.411565,10.0
E08000026,15.390095,3.0
E09000027,3.4428196,12.0
E08000013,12.66396,1.0
E06000041,8.072279,1.0
E06000047,36.26788,3.0
E06000017,1.2868062,14.0
E10000021,18.280838,0.0
E08000025,59.50893,4.0
E10000008,13.8461075,26.0
E08000018,17.609173,11.0
E06000005,6.8835487,6.0
E10000017,66.03472,0.0
E06000009,17.166718,40.0
E08000030,22.04858,5.0
E06000057,19.096317,4.0
E06000038,13.792182,6.0
E10000007,25.074768,8.0
E10000023,23.800766,7.0
E06000031,7.0966134,16.0
E08000033,3.2556474,7.0
E06000043,8.062121,0.0
E09000003,12.8176365,2.0
E06000014,5.8960705,4.0
E10000029,34.28738,10.0
E10000002,16.4267,12.0
E09000006,10.733014,5.0
E08000011,12.314024,4.0
E06000021,12.852181,10.0
E09000026,7.592112,2.0
E06000056,8.276251,5.0
E06000002,12.945506,1.0
E06000034,3.4814422,9.0
