n,o,l
oise,31.865116,74.0
meurthe_et_moselle,2.4561665,4.0
alpes_maritimes,6.1529245,7.0
marne,6.30881,17.0
loire,0.2700663,1.0
ain,9.288852,4.0
pyrenees_atlantiques,6.7850294,2.0
var,15.748728,20.0
aude,5.8900414,9.0
ardennes,1.3472612,2.0
loir_et_cher,3.7551503,2.0
somme,9.61943,24.0
hautes_pyrenees,2.4153693,6.0
haute_garonne,8.539315,8.0
bouches_du_rhone,26.939354,17.0
bas_rhin,105.22055,114.0
cantal,0.0,2.0
landes,0.41275352,3.0
rhone,14.637247,18.0
calvados,5.760113,6.0
cote_d'or,2.2757556,6.0
eure_et_loir,10.707616,28.0
meuse,0.38020566,6.0
indre_et_loire,2.4674156,3.0
aube,14.794038,24.0
indre,3.2931855,18.0
val_de_marne,48.462006,86.0
haute_marne,0.78259224,3.0
herault,67.12794,41.0
gard,4.3433905,19.0
paris,199.43376,138.0
haute_vienne,0.98961025,3.0
ardeche,5.1458282,0.0
vaucluse,6.1583343,4.0
drome,5.2077093,2.0
pas_de_calais,3.3006046,16.0
loiret,9.47705,19.0
yvelines,32.264492,46.0
jura,0.326475,6.0
tarn_et_garonne,2.0545204,3.0
manche,2.3193586,2.0
territoire_de_belfort,7.996442,6.0
eure,7.799446,10.0
val_d'oise,123.831276,57.0
pyrenees_orientales,0.58183444,0.0
hauts_de_seine,111.14328,131.0
moselle,5.428118,50.0
isere,76.40811,54.0
essonne,9.268183,1.0
nievre,0.84371275,10.0
vosges,11.1166525,29.0
lot,4.9423575,2.0
haute_saone,10.012912,7.0
seine_maritime,15.151681,15.0
dordogne,1.1559997,0.0
alpes_de_haute_provence,1.699465,2.0
puy_de_dome,5.3665876,10.0
haut_rhin,24.516006,59.0
charente_maritime,2.5302625,5.0
vienne,0.47365236,2.0
nord,8.602495,8.0
saone_et_loire,2.4952848,10.0
haute_loire,0.9966879,0.0
charente,1.5209265,0.0
loire_atlantique,1.5870731,0.0
aisne,2.6095788,1.0
tarn,2.2575352,22.0
gironde,0.027809426,1.0
cher,12.083554,21.0
mayenne,14.562578,12.0
doubs,0.0,0.0
seine_et_marne,17.030361,7.0
correze,31.736969,64.0
gers,0.8654302,1.0
orne,3.4896681,6.0
maine_et_loire,3.1478798,1.0
seine_saint_denis,99.59382,133.0
yonne,3.2929711,0.0
lot_et_garonne,0.97898024,0.0
haute_savoie,27.812714,19.0
savoie,1.7209866,0.0
