n,o,l
oise,7.7487636,0.0
meurthe_et_moselle,0.27771258,0.0
alpes_maritimes,0.0,0.0
marne,0.07528353,0.0
loire,0.5087191,0.0
ain,2.5690365,0.0
pyrenees_atlantiques,1.9003236,0.0
var,0.89418715,1.0
aude,0.08181128,0.0
ardennes,0.080235325,0.0
loir_et_cher,0.0,0.0
somme,3.6363184,0.0
hautes_pyrenees,0.004662551,0.0
haute_garonne,0.8024594,0.0
bouches_du_rhone,2.127772,0.0
bas_rhin,16.973978,2.0
cantal,0.0,1.0
landes,0.0,0.0
rhone,3.930371,0.0
calvados,0.0,0.0
cote_d'or,0.24730879,0.0
eure_et_loir,0.96719366,0.0
meuse,0.0,0.0
indre_et_loire,0.41839778,4.0
aube,1.15117,0.0
indre,6.437391,0.0
val_de_marne,13.5229435,0.0
haute_marne,0.0,0.0
herault,6.8111386,3.0
gard,1.2501168,0.0
paris,15.905466,0.0
haute_vienne,0.09288282,0.0
ardeche,0.0,0.0
vaucluse,0.0,0.0
drome,0.0974293,0.0
pas_de_calais,5.3137717,0.0
loiret,0.19318962,0.0
yvelines,10.373447,0.0
jura,0.3613463,0.0
tarn_et_garonne,0.0,0.0
manche,0.0,0.0
territoire_de_belfort,0.0,0.0
eure,4.197472,1.0
val_d'oise,6.512472,0.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,9.20504,2.0
moselle,3.4377308,0.0
isere,20.535635,1.0
essonne,0.021776937,0.0
nievre,0.044481605,0.0
vosges,0.0,0.0
lot,0.0,0.0
haute_saone,0.45814443,0.0
seine_maritime,1.2965803,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,0.25740987,0.0
haut_rhin,1.1995732,0.0
charente_maritime,0.5484852,0.0
vienne,0.0,0.0
nord,6.7202287,0.0
saone_et_loire,0.7774243,0.0
haute_loire,0.06881964,0.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.0,0.0
tarn,3.0335898,0.0
gironde,0.0,0.0
cher,0.1100364,0.0
mayenne,0.7184713,0.0
doubs,0.0,0.0
seine_et_marne,0.38800848,0.0
correze,13.837646,0.0
gers,0.0,0.0
orne,0.52769667,0.0
maine_et_loire,0.8807796,0.0
seine_saint_denis,14.689863,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,4.1583548,0.0
savoie,0.0,0.0
