n,o,l
tarragona,0.1863935,43.0
almeria,5.2189546,8.0
guadalajara,34.637756,67.0
lleida,41.957005,44.0
araba/alava,28.384619,38.0
bizkaia,162.0138,201.0
granada,33.432873,13.0
burgos,40.055588,44.0
alicante,76.95615,75.0
valladolid,156.52888,121.0
cuenca,20.314648,136.0
cordoba,22.417828,7.0
jaen,18.114014,41.0
malaga,43.387085,43.0
valencia,88.86047,140.0
toledo,48.23006,416.0
avila,22.776302,52.0
barcelona,827.6264,1437.0
zamora,16.148342,42.0
ciudad_real,113.035126,154.0
palencia,10.636457,5.0
castellon,41.077106,39.0
leon,86.72465,93.0
girona,0.18673928,0.0
caceres,65.62099,92.0
gipuzkoa,66.81946,27.0
cadiz,25.761562,12.0
badajoz,23.474108,20.0
albacete,30.757164,73.0
sevilla,56.29108,21.0
salamanca,40.04752,58.0
soria,36.14636,47.0
huelva,5.1663566,6.0
segovia,85.09675,61.0
