n,o,l
oise,40.04422,11.0
loire_atlantique,1.1088772,0.0
calvados,3.6623385,0.0
hauts_de_seine,81.874695,43.0
tarn_et_garonne,1.1173927,0.0
val_de_marne,57.89417,58.0
alpes_de_haute_provence,1.1421528,3.0
vosges,16.56789,3.0
haute_saone,4.4545636,10.0
vaucluse,4.9028373,4.0
charente_maritime,3.9374025,5.0
ardeche,1.0735812,10.0
savoie,1.1661575,0.0
loir_et_cher,0.47384644,0.0
haute_marne,0.7485979,0.0
alpes_maritimes,7.4479265,5.0
drome,2.8265684,3.0
meuse,1.035382,1.0
aude,3.2042453,1.0
herault,31.996964,33.0
manche,1.8444623,3.0
yvelines,27.338457,49.0
seine_et_marne,41.780712,95.0
ain,3.195811,7.0
indre_et_loire,1.6659225,1.0
correze,1.028326,0.0
bouches_du_rhone,78.30332,56.0
loiret,12.783411,3.0
moselle,21.871758,25.0
nord,9.738303,13.0
vienne,1.0129627,1.0
eure_et_loir,20.247128,9.0
puy_de_dome,6.600212,0.0
rhone,13.960432,12.0
ardennes,0.7547521,2.0
charente,1.0700934,0.0
aisne,17.371542,8.0
var,12.243394,5.0
lot_et_garonne,0.37397224,0.0
loire,0.9720564,0.0
pyrenees_orientales,0.57431245,2.0
nievre,2.7381055,4.0
aube,9.358773,8.0
maine_et_loire,0.9284663,0.0
haute_savoie,14.214297,4.0
saone_et_loire,9.1235895,7.0
doubs,6.104165,13.0
pyrenees_atlantiques,2.8980272,5.0
pas_de_calais,11.061936,16.0
indre,10.671692,18.0
cote_d'or,3.3582,1.0
seine_maritime,13.132956,3.0
marne,11.904432,8.0
yonne,0.0,4.0
haute_vienne,0.93030083,2.0
seine_saint_denis,71.288055,82.0
bas_rhin,14.360694,27.0
lot,1.0977067,0.0
landes,1.0667925,16.0
haut_rhin,39.761906,2.0
orne,1.1347457,0.0
isere,3.2449238,1.0
territoire_de_belfort,1.6365526,2.0
haute_garonne,4.8794394,4.0
dordogne,0.66394275,0.0
paris,100.992775,79.0
gard,8.069409,5.0
mayenne,0.5504842,1.0
val_d'oise,35.600838,30.0
gironde,12.698658,2.0
cher,6.7578187,4.0
eure,11.284901,28.0
jura,3.7643783,4.0
tarn,0.8028302,0.0
haute_loire,0.6455554,1.0
somme,13.301425,9.0
gers,1.6815227,3.0
cantal,0.4290135,3.0
meurthe_et_moselle,3.8752892,11.0
hautes_pyrenees,4.4758773,9.0
essonne,43.001324,58.0
