n,o,l
tarragona,50.67599,140.0
almeria,20.122324,0.0
guadalajara,0.112833016,0.0
lleida,59.437744,40.0
araba/alava,96.78964,69.0
bizkaia,371.63672,114.0
granada,73.40073,49.0
burgos,42.225433,18.0
alicante,164.49255,46.0
valladolid,72.06764,42.0
cuenca,0.11283021,0.0
cordoba,48.654835,9.0
jaen,54.23091,39.0
malaga,104.274124,16.0
valencia,178.33282,87.0
toledo,0.11283302,0.0
avila,29.916277,53.0
barcelona,1229.6754,1012.0
zamora,14.47712,1.0
ciudad_real,0.11283465,0.0
palencia,30.058928,14.0
castellon,37.676186,17.0
leon,58.44684,54.0
girona,108.54198,40.0
caceres,42.925213,4.0
gipuzkoa,66.692566,28.0
cadiz,54.072212,19.0
badajoz,32.77726,17.0
albacete,0.11326377,0.0
sevilla,97.629196,50.0
salamanca,94.7864,60.0
soria,46.970093,21.0
huelva,18.418596,4.0
segovia,69.219635,104.0
