n,o,l
oise,67.95348,24.0
meurthe_et_moselle,16.578943,0.0
alpes_maritimes,18.265982,1.0
marne,22.731503,6.0
loire,1.1449398,0.0
ain,11.900488,1.0
pyrenees_atlantiques,5.419184,0.0
var,37.021343,0.0
aude,17.713482,0.0
ardennes,5.5262923,0.0
loir_et_cher,8.153445,0.0
somme,21.755478,6.0
hautes_pyrenees,7.423332,3.0
haute_garonne,19.399961,0.0
bouches_du_rhone,36.266228,3.0
bas_rhin,265.4335,19.0
cantal,0.6394808,1.0
landes,0.9174295,0.0
rhone,22.101234,0.0
calvados,9.327887,1.0
cote_d'or,8.471342,0.0
eure_et_loir,31.096594,1.0
meuse,2.7071893,0.0
indre_et_loire,13.063705,0.0
aube,23.451,0.0
indre,14.405873,0.0
val_de_marne,79.416306,17.0
haute_marne,7.157762,0.0
herault,123.10632,15.0
gard,11.098847,2.0
paris,231.7314,80.0
haute_vienne,5.8224554,0.0
ardeche,8.143088,0.0
vaucluse,18.479382,0.0
drome,15.619173,0.0
pas_de_calais,11.054333,2.0
loiret,23.0184,4.0
yvelines,64.45619,3.0
jura,4.8277426,0.0
tarn_et_garonne,8.009777,1.0
manche,9.9917965,0.0
territoire_de_belfort,13.877678,0.0
eure,17.146097,1.0
val_d'oise,128.05717,6.0
pyrenees_orientales,0.38974422,0.0
hauts_de_seine,197.74902,35.0
moselle,32.95281,0.0
isere,87.70734,28.0
essonne,19.883068,0.0
nievre,4.1871123,1.0
vosges,26.65683,3.0
lot,5.497016,0.0
haute_saone,36.096172,1.0
seine_maritime,22.447117,1.0
dordogne,4.6727667,0.0
alpes_de_haute_provence,6.066472,0.0
puy_de_dome,12.971319,7.0
haut_rhin,48.231915,3.0
charente_maritime,6.434689,0.0
vienne,0.281405,0.0
nord,19.479101,4.0
saone_et_loire,9.995306,0.0
haute_loire,2.910805,0.0
charente,3.4587502,0.0
loire_atlantique,3.6856034,0.0
aisne,11.628358,1.0
tarn,5.5164914,0.0
gironde,34.8122,3.0
cher,21.392769,2.0
mayenne,0.48014462,0.0
doubs,24.198862,1.0
seine_et_marne,60.709286,21.0
correze,5.322572,0.0
gers,7.090261,1.0
orne,6.0387063,0.0
maine_et_loire,0.29670098,0.0
seine_saint_denis,124.96058,32.0
yonne,0.09653638,0.0
lot_et_garonne,0.06964217,0.0
haute_savoie,58.97664,2.0
savoie,6.4015203,0.0
