n,o,l
tarragona,0.11942519,0.0
almeria,2.5092533,12.0
guadalajara,30.794064,31.0
lleida,33.374966,62.0
araba/alava,23.348927,43.0
bizkaia,133.26854,203.0
granada,36.175735,15.0
burgos,26.092834,63.0
alicante,78.76649,55.0
valladolid,138.46442,164.0
cuenca,12.41752,39.0
cordoba,16.29215,36.0
jaen,18.046366,12.0
malaga,34.112698,42.0
valencia,84.832634,97.0
toledo,23.725218,95.0
avila,21.554712,21.0
barcelona,660.996,1041.0
zamora,14.293148,23.0
ciudad_real,88.420494,154.0
palencia,14.356608,3.0
castellon,28.782717,59.0
leon,82.26768,70.0
girona,0.119247064,0.0
caceres,50.321735,90.0
gipuzkoa,54.63901,69.0
cadiz,19.837927,28.0
badajoz,18.746717,29.0
albacete,28.519627,32.0
sevilla,41.92039,64.0
salamanca,44.237785,22.0
soria,29.805294,42.0
huelva,5.025185,3.0
segovia,65.70558,109.0
