n,o,l
E08000016,14.199227,15.0
E09000001,1.9799888,0.0
E06000051,14.210786,6.0
E06000039,5.4186487,17.0
E09000005,13.120993,16.0
E09000020,7.7953796,4.0
E08000001,20.6325,17.0
E06000004,9.424983,18.0
E08000012,19.865921,18.0
E09000010,12.041957,4.0
E09000002,6.4230013,5.0
E08000022,7.896064,10.0
E08000031,18.692392,26.0
E10000013,24.29444,21.0
E08000032,20.186922,29.0
E08000035,39.109085,28.0
E08000003,18.285204,15.0
E06000035,12.598086,8.0
E06000042,7.455515,1.0
E06000008,7.3560667,7.0
E06000059,8.432901,11.0
E06000015,6.994219,6.0
E06000011,16.39767,19.0
E08000024,21.487537,21.0
E06000003,9.572127,6.0
E06000024,6.59575,7.0
E06000049,20.859642,13.0
E08000037,21.94184,18.0
E10000015,34.228806,49.0
E06000016,15.318535,6.0
E10000016,89.622986,53.0
E08000017,12.212735,31.0
E06000018,13.849547,13.0
E08000002,12.236949,5.0
E06000050,19.739983,20.0
E06000045,11.326764,7.0
E10000027,13.482057,9.0
E09000017,9.704486,4.0
E06000001,21.479845,4.0
E10000031,10.657821,14.0
E10000006,26.948435,30.0
E10000030,43.782745,25.0
E08000019,30.734688,17.0
E06000055,13.787342,2.0
E10000020,43.611195,38.0
E10000003,20.252481,32.0
E06000044,6.4929543,7.0
E09000004,8.182774,8.0
E10000019,17.237452,14.0
E06000020,9.168593,5.0
E09000029,9.289344,3.0
E06000012,5.820097,1.0
E09000015,12.25895,5.0
E06000030,9.595493,7.0
E10000018,18.730547,12.0
E10000012,45.53291,57.0
E09000008,14.988518,8.0
E06000054,9.52855,6.0
E08000015,20.012882,18.0
E08000008,6.742752,13.0
E06000006,5.4692955,3.0
E06000052,8.317825,3.0
E09000023,9.934453,5.0
E08000009,10.926276,9.0
E10000025,28.49668,22.0
E06000007,14.2914095,6.0
E08000036,8.453325,10.0
E09000021,5.506344,6.0
E09000009,10.324454,12.0
E08000004,16.86104,24.0
E08000005,12.652802,8.0
E08000027,12.423961,32.0
E09000016,7.498927,17.0
E08000014,12.233498,6.0
E10000024,18.044548,15.0
E06000022,5.0640383,3.0
E08000023,13.74741,11.0
E09000018,7.3595457,8.0
E06000037,8.094259,2.0
E08000007,15.087546,12.0
E08000010,21.92148,21.0
E06000040,3.8044193,3.0
E10000011,10.684907,5.0
E06000036,4.8167534,0.0
E10000014,52.94133,43.0
E06000046,6.260311,12.0
E10000034,20.427656,13.0
E08000021,12.882811,5.0
E08000034,8.801394,27.0
E06000027,8.911269,1.0
E06000032,10.4441595,14.0
E06000026,10.460225,8.0
E10000028,41.81034,20.0
E10000032,21.353188,13.0
E06000033,4.4993076,5.0
E06000013,14.132717,18.0
E09000022,11.042899,10.0
E08000026,13.530278,20.0
E09000027,3.499241,3.0
E08000013,14.606968,12.0
E06000041,12.448096,9.0
E06000047,34.230545,44.0
E06000017,3.2613974,1.0
E10000021,12.218271,11.0
E08000025,48.84496,22.0
E10000008,13.823134,12.0
E08000018,16.070211,11.0
E06000005,6.902748,6.0
E10000017,59.795387,50.0
E06000009,16.65331,7.0
E08000030,18.595804,23.0
E06000057,14.319732,16.0
E06000038,10.875116,5.0
E10000007,21.51297,15.0
E10000023,19.806946,22.0
E06000031,8.601593,10.0
E08000033,5.0998764,6.0
E06000043,6.0280094,5.0
E09000003,10.43321,4.0
E06000014,9.080279,3.0
E10000029,27.534042,50.0
E10000002,14.2093,9.0
E09000006,12.063024,7.0
E08000011,12.684636,8.0
E06000021,14.159302,17.0
E09000026,7.578063,4.0
E06000056,10.941234,7.0
E06000002,12.453695,13.0
E06000034,5.614977,4.0
