n,o,l
oise,16.427237,1.0
loire_atlantique,0.0,0.0
calvados,1.12652,0.0
hauts_de_seine,39.87097,1.0
tarn_et_garonne,0.088682845,0.0
val_de_marne,29.72911,0.0
alpes_de_haute_provence,0.10727757,0.0
vosges,1.6106877,0.0
haute_saone,5.2776055,0.0
vaucluse,4.173635,0.0
charente_maritime,7.372751,0.0
ardeche,0.10918914,0.0
savoie,0.053372826,0.0
loir_et_cher,0.052032843,0.0
haute_marne,0.081506476,0.0
alpes_maritimes,0.23393555,0.0
drome,0.09973762,0.0
meuse,0.08579452,0.0
aude,0.5994581,0.0
herault,7.069329,3.0
manche,1.6417849,0.0
yvelines,19.57114,0.0
seine_et_marne,42.034805,4.0
ain,15.087461,0.0
indre_et_loire,0.10874165,0.0
correze,0.026523039,1.0
bouches_du_rhone,51.542023,0.0
loiret,0.25984156,0.0
moselle,12.405434,0.0
nord,4.802072,0.0
vienne,0.06600176,0.0
eure_et_loir,21.006418,0.0
puy_de_dome,2.6288805,0.0
rhone,2.6567283,0.0
ardennes,0.10911114,0.0
charente,0.060377903,0.0
aisne,3.4148226,0.0
var,1.809147,0.0
lot_et_garonne,0.022272378,0.0
loire,0.10562952,0.0
pyrenees_orientales,0.0645873,0.0
nievre,0.6766186,0.0
aube,6.0970016,0.0
maine_et_loire,0.0,0.0
haute_savoie,9.387434,0.0
saone_et_loire,2.5998964,2.0
doubs,1.1809726,0.0
pyrenees_atlantiques,0.40642253,0.0
pas_de_calais,9.289551,1.0
indre,2.728307,0.0
cote_d'or,0.09056416,0.0
seine_maritime,6.157638,0.0
marne,7.1669426,0.0
yonne,0.108749375,0.0
haute_vienne,0.07673171,0.0
seine_saint_denis,40.120995,5.0
bas_rhin,8.432714,0.0
lot,0.028572693,0.0
landes,13.6406555,0.0
haut_rhin,0.098633066,0.0
orne,0.0,0.0
isere,0.08678919,0.0
territoire_de_belfort,0.08349392,0.0
haute_garonne,0.45620903,0.0
dordogne,0.0,0.0
paris,58.38445,4.0
gard,5.4900327,0.0
mayenne,0.066529654,0.0
val_d'oise,19.568651,6.0
gironde,1.6703552,0.0
cher,2.7138717,1.0
eure,11.587181,2.0
jura,4.14335,0.0
tarn,0.08448436,0.0
haute_loire,0.10920008,0.0
somme,5.291323,0.0
gers,0.24731313,0.0
cantal,0.10937324,0.0
meurthe_et_moselle,0.9489881,0.0
hautes_pyrenees,7.225834,0.0
essonne,45.89834,1.0
