n,o,l
oise,37.714424,19.0
meurthe_et_moselle,4.676726,0.0
alpes_maritimes,7.4248114,1.0
marne,7.56039,7.0
loire,0.0,0.0
ain,5.3366647,14.0
pyrenees_atlantiques,0.6313538,1.0
var,10.751612,4.0
aude,4.274278,3.0
ardennes,0.51308197,4.0
loir_et_cher,0.0,0.0
somme,11.488191,18.0
hautes_pyrenees,2.2270846,7.0
haute_garonne,4.4573493,13.0
bouches_du_rhone,8.946387,4.0
bas_rhin,94.582794,55.0
cantal,0.0,1.0
landes,0.0,0.0
rhone,0.5808229,5.0
calvados,11.461879,1.0
cote_d'or,0.0,1.0
eure_et_loir,44.176647,11.0
meuse,0.011688745,7.0
indre_et_loire,0.34833273,0.0
aube,12.019906,9.0
indre,7.755944,6.0
val_de_marne,62.534046,17.0
haute_marne,0.0,2.0
herault,19.655369,8.0
gard,9.750567,8.0
paris,108.335724,42.0
haute_vienne,0.0,1.0
ardeche,0.30286124,4.0
vaucluse,8.463556,2.0
drome,0.32553232,0.0
pas_de_calais,15.781211,25.0
loiret,9.993472,0.0
yvelines,30.825857,11.0
jura,10.417785,13.0
tarn_et_garonne,4.2370076,0.0
manche,1.4650805,0.0
territoire_de_belfort,1.2047546,2.0
eure,23.465794,19.0
val_d'oise,30.94165,24.0
pyrenees_orientales,0.0,1.0
hauts_de_seine,73.021385,22.0
moselle,28.431572,5.0
isere,76.264404,83.0
essonne,1.7643492,0.0
nievre,3.8902707,3.0
vosges,11.942808,0.0
lot,0.0,0.0
haute_saone,14.355315,4.0
seine_maritime,3.7266355,10.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,4.212045,4.0
haut_rhin,22.05774,3.0
charente_maritime,0.8301028,2.0
vienne,0.0,0.0
nord,12.898791,7.0
saone_et_loire,9.007339,8.0
haute_loire,0.0,0.0
charente,0.0,3.0
loire_atlantique,0.0,0.0
aisne,16.454931,0.0
tarn,0.0,12.0
gironde,6.444642,1.0
cher,7.3538423,1.0
mayenne,0.0,9.0
doubs,4.858399,0.0
seine_et_marne,62.868885,2.0
correze,0.0,31.0
gers,0.5343514,1.0
orne,0.0,7.0
maine_et_loire,0.0,1.0
seine_saint_denis,71.25094,56.0
yonne,0.0,3.0
lot_et_garonne,0.0,0.0
haute_savoie,15.42524,8.0
savoie,0.0,1.0
