n,o,l
E08000016,29.689009,12.0
E09000001,5.0010242,0.0
E06000051,19.220396,8.0
E06000039,16.119356,14.0
E09000005,68.23639,49.0
E09000020,26.082087,7.0
E08000001,22.235445,22.0
E06000004,17.691027,11.0
E08000012,52.674152,47.0
E09000010,30.811468,19.0
E09000002,21.857077,6.0
E08000022,23.559317,24.0
E08000031,28.589754,20.0
E10000013,37.278637,44.0
E08000032,28.859177,21.0
E08000035,36.698624,17.0
E08000003,37.472706,40.0
E06000035,23.66744,24.0
E06000042,20.124788,10.0
E06000008,13.119415,10.0
E06000059,17.018873,7.0
E06000015,30.849329,18.0
E06000011,16.035824,14.0
E08000024,34.79422,46.0
E06000003,15.717909,13.0
E06000024,11.174266,6.0
E06000049,25.405266,19.0
E08000037,28.85836,31.0
E10000015,91.04563,54.0
E06000016,22.89718,15.0
E10000016,95.19214,67.0
E08000017,24.41828,7.0
E06000018,19.20876,15.0
E08000002,19.868761,11.0
E06000050,28.171282,31.0
E06000045,22.649055,11.0
E10000027,13.516732,6.0
E09000017,31.520845,35.0
E06000001,6.305515,6.0
E10000031,41.0341,17.0
E10000006,70.02944,52.0
E10000030,96.463,69.0
E08000019,94.41414,42.0
E06000055,16.40194,6.0
E10000020,35.33819,29.0
E10000003,25.104807,19.0
E06000044,8.6667385,6.0
E09000004,27.28898,22.0
E10000019,35.603928,19.0
E06000020,12.629377,7.0
E09000029,31.695024,7.0
E06000012,6.8987813,3.0
E09000015,39.976532,24.0
E06000030,9.941227,12.0
E10000018,33.37673,20.0
E10000012,99.87593,84.0
E09000008,58.915646,45.0
E06000054,17.10855,9.0
E08000015,26.248913,42.0
E08000008,19.3504,15.0
E06000006,14.081421,12.0
E06000052,23.03681,15.0
E09000023,42.029514,28.0
E08000009,24.985826,16.0
E10000025,46.08743,38.0
E06000007,21.110159,16.0
E08000036,21.244856,11.0
E09000021,16.860188,8.0
E09000009,20.848642,11.0
E08000004,42.00576,26.0
E08000005,24.108519,13.0
E08000027,21.727596,17.0
E09000016,32.90251,27.0
E08000014,24.95661,21.0
E10000024,28.871347,33.0
E06000022,48.357327,27.0
E08000023,8.351613,1.0
E09000018,14.522389,13.0
E06000037,31.707272,16.0
E08000007,14.266813,13.0
E08000010,28.112112,26.0
E06000040,24.343832,14.0
E10000011,12.972891,9.0
E06000036,24.69005,20.0
E10000014,11.1010275,7.0
E06000046,94.80494,74.0
E10000034,3.4313736,3.0
E08000021,47.474514,16.0
E08000034,37.738644,23.0
E06000027,25.35449,14.0
E06000032,7.480439,4.0
E06000026,10.616364,10.0
E10000028,23.021524,14.0
E10000032,56.79981,42.0
E06000033,19.332188,33.0
E06000013,34.53561,14.0
E09000022,9.499545,4.0
E08000026,57.80396,31.0
E09000027,32.29154,18.0
E08000013,23.008856,8.0
E06000041,29.237782,28.0
E06000047,18.894735,9.0
E06000017,35.633595,31.0
E10000021,4.491204,0.0
E08000025,51.13364,42.0
E10000008,138.43008,82.0
E08000018,23.201284,33.0
E06000005,33.60781,11.0
E10000017,4.5816693,10.0
E06000009,92.77923,90.0
E08000030,11.856903,14.0
E06000057,39.41931,26.0
E06000038,24.464708,25.0
E10000007,16.494528,14.0
E10000023,52.15967,33.0
E06000031,31.578869,27.0
E08000033,9.901209,4.0
E06000043,14.314863,8.0
E09000003,18.221777,13.0
E06000014,59.005146,38.0
E10000029,11.135738,4.0
E10000002,31.270199,19.0
E09000006,29.268175,21.0
E08000011,22.759985,16.0
E06000021,18.614532,6.0
E09000026,31.40597,24.0
E06000056,19.436777,21.0
E06000002,23.119001,11.0
E06000034,50.171097,33.0
