n,o,l
tarragona,19.446943,33.0
almeria,9.137429,7.0
guadalajara,48.521523,19.0
lleida,50.555206,68.0
araba/alava,37.825706,30.0
bizkaia,199.68097,173.0
granada,36.393154,58.0
burgos,62.10276,34.0
alicante,66.83187,17.0
valladolid,127.183136,44.0
cuenca,83.112465,25.0
cordoba,15.401211,10.0
jaen,26.739477,8.0
malaga,60.59462,105.0
valencia,133.52953,41.0
toledo,190.5412,19.0
avila,31.887997,48.0
barcelona,1156.1959,745.0
zamora,33.10411,6.0
ciudad_real,167.74101,169.0
palencia,8.976717,37.0
castellon,43.465935,2.0
leon,127.05457,17.0
girona,0.16347164,163.0
caceres,76.55548,42.0
gipuzkoa,49.435158,31.0
cadiz,48.048023,0.0
badajoz,26.378435,5.0
albacete,26.150574,17.0
sevilla,46.625122,43.0
salamanca,47.23848,49.0
soria,62.44461,103.0
huelva,9.3295145,1.0
segovia,75.56068,64.0
