n,o,l
tarragona,16.289652,0.0
almeria,7.3629394,0.0
guadalajara,43.889503,26.0
lleida,15.666314,0.0
araba/alava,47.06128,0.0
bizkaia,129.47281,0.0
granada,56.848763,0.0
burgos,19.650879,62.0
alicante,41.826256,82.0
valladolid,82.36127,48.0
cuenca,41.421947,95.0
cordoba,14.936391,0.0
jaen,15.088652,0.0
malaga,66.394806,0.0
valencia,83.53022,91.0
toledo,79.764435,59.0
avila,40.09693,12.0
barcelona,465.19022,0.0
zamora,8.5449915,6.0
ciudad_real,143.92387,88.0
palencia,37.13434,8.0
castellon,51.77836,23.0
leon,81.76817,31.0
girona,95.507126,0.0
caceres,18.182547,5.0
gipuzkoa,31.408678,0.0
cadiz,11.346597,0.0
badajoz,6.4712515,2.0
albacete,57.656105,73.0
sevilla,24.2193,0.0
salamanca,68.823906,112.0
soria,37.875526,75.0
huelva,4.197406,0.0
segovia,37.845573,35.0
