n,o,l
oise,6.910403,2.0
loire_atlantique,0.0,0.0
calvados,0.053034954,0.0
hauts_de_seine,18.257696,0.0
tarn_et_garonne,0.08130274,1.0
val_de_marne,15.469164,0.0
alpes_de_haute_provence,0.10222749,0.0
vosges,0.14391065,0.0
haute_saone,2.230815,0.0
vaucluse,0.2700845,0.0
charente_maritime,0.106966734,0.0
ardeche,0.10755162,0.0
savoie,0.0012860298,0.0
loir_et_cher,0.0,0.0
haute_marne,0.096235625,0.0
alpes_maritimes,0.09612314,0.0
drome,0.102330506,0.0
meuse,0.10679094,0.0
aude,0.10802978,0.0
herault,6.4952517,3.0
manche,0.079050556,0.0
yvelines,10.482331,0.0
seine_et_marne,25.160345,2.0
ain,3.661475,0.0
indre_et_loire,0.08024408,0.0
correze,0.0923025,0.0
bouches_du_rhone,24.753637,0.0
loiret,0.10252521,0.0
moselle,5.953706,0.0
nord,2.7435381,0.0
vienne,0.04352068,0.0
eure_et_loir,2.8514917,0.0
puy_de_dome,1.1664437,1.0
rhone,1.3928869,0.0
ardennes,0.10784622,0.0
charente,0.06857233,0.0
aisne,2.7374525,0.0
var,0.6341282,0.0
lot_et_garonne,0.0,0.0
loire,0.01969646,0.0
pyrenees_orientales,0.104424,0.0
nievre,0.22901295,0.0
aube,2.4061995,0.0
maine_et_loire,0.09242907,0.0
haute_savoie,0.6484088,0.0
saone_et_loire,0.9815685,0.0
doubs,0.8951631,0.0
pyrenees_atlantiques,2.508927,0.0
pas_de_calais,5.8013387,0.0
indre,2.8283443,0.0
cote_d'or,0.096218824,0.0
seine_maritime,2.063642,0.0
marne,4.0379624,0.0
yonne,0.10718743,0.0
haute_vienne,0.10486612,0.0
seine_saint_denis,26.277561,0.0
bas_rhin,5.1860085,0.0
lot,0.0712886,0.0
landes,2.6469238,0.0
haut_rhin,0.09768286,0.0
orne,0.045850985,0.0
isere,0.10014544,0.0
territoire_de_belfort,0.094062395,0.0
haute_garonne,0.69493896,1.0
dordogne,0.0,0.0
paris,30.91775,1.0
gard,0.70997703,0.0
mayenne,0.09054079,0.0
val_d'oise,10.5160675,0.0
gironde,0.0974594,0.0
cher,0.85414624,0.0
eure,7.212712,0.0
jura,0.84918576,0.0
tarn,0.08937906,0.0
haute_loire,0.072002545,0.0
somme,4.1520414,0.0
gers,0.6884672,0.0
cantal,0.10868311,1.0
meurthe_et_moselle,0.09861911,0.0
hautes_pyrenees,0.75893945,0.0
essonne,23.460756,1.0
