n,o,l
oise,36.745567,32.0
loire_atlantique,0.48121843,0.0
calvados,3.223203,4.0
hauts_de_seine,70.874855,93.0
tarn_et_garonne,0.0,3.0
val_de_marne,46.50043,56.0
alpes_de_haute_provence,0.367113,4.0
vosges,12.428905,12.0
haute_saone,2.5631375,23.0
vaucluse,4.0116777,5.0
charente_maritime,1.8751827,42.0
ardeche,0.9912408,7.0
savoie,0.5853001,0.0
loir_et_cher,0.0,0.0
haute_marne,0.083487734,3.0
alpes_maritimes,7.841215,1.0
drome,1.4214712,7.0
meuse,1.0316051,3.0
aude,3.583932,4.0
herault,26.324844,16.0
manche,1.8080524,16.0
yvelines,23.08719,41.0
seine_et_marne,36.676956,72.0
ain,3.1313157,19.0
indre_et_loire,1.2387819,1.0
correze,0.0,0.0
bouches_du_rhone,70.35223,127.0
loiret,10.153327,0.0
moselle,19.167757,52.0
nord,9.216651,20.0
vienne,0.0,1.0
eure_et_loir,13.212878,9.0
puy_de_dome,4.597881,10.0
rhone,10.431563,17.0
ardennes,1.1562063,5.0
charente,0.0042994656,0.0
aisne,12.211377,14.0
var,4.861281,11.0
lot_et_garonne,0.0,2.0
loire,0.0,1.0
pyrenees_orientales,0.0,0.0
nievre,1.8509444,12.0
aube,7.0517,20.0
maine_et_loire,0.0,0.0
haute_savoie,12.088243,30.0
saone_et_loire,4.1699295,13.0
doubs,2.5691967,12.0
pyrenees_atlantiques,2.4833422,0.0
pas_de_calais,7.4745536,28.0
indre,6.210303,15.0
cote_d'or,2.0558767,5.0
seine_maritime,9.679178,9.0
marne,9.468796,8.0
yonne,0.20497538,3.0
haute_vienne,0.0,2.0
seine_saint_denis,63.188934,79.0
bas_rhin,13.806235,37.0
lot,0.0,0.0
landes,33.37619,5.0
haut_rhin,0.07120699,67.0
orne,0.20071489,0.0
isere,1.6881149,2.0
territoire_de_belfort,0.94359136,3.0
haute_garonne,5.0281243,2.0
dordogne,0.0,0.0
paris,88.83115,79.0
gard,6.695351,10.0
mayenne,0.0,0.0
val_d'oise,34.33326,41.0
gironde,10.574711,14.0
cher,3.9164102,17.0
eure,8.943859,36.0
jura,0.58489966,1.0
tarn,0.10609935,4.0
haute_loire,0.2971486,1.0
somme,9.383999,18.0
gers,0.8299452,6.0
cantal,0.0,0.0
meurthe_et_moselle,4.259766,7.0
hautes_pyrenees,2.478196,40.0
essonne,42.05806,61.0
