n,o,l
E08000016,29.49881,32.0
E09000001,4.0271893,0.0
E06000051,16.717781,17.0
E06000039,13.60953,14.0
E09000005,67.51932,25.0
E09000020,22.355482,7.0
E08000001,21.407074,35.0
E06000004,14.820342,9.0
E08000012,52.162952,36.0
E09000010,29.073277,14.0
E09000002,20.650143,17.0
E08000022,23.555492,14.0
E08000031,27.699331,28.0
E10000013,35.14201,40.0
E08000032,26.767153,13.0
E08000035,35.386883,28.0
E08000003,34.513176,40.0
E06000035,23.221056,11.0
E06000042,18.186695,15.0
E06000008,10.237736,11.0
E06000059,14.494056,4.0
E06000015,26.882656,4.0
E06000011,12.678395,17.0
E08000024,38.3749,34.0
E06000003,14.148225,14.0
E06000024,9.5818405,5.0
E06000049,24.48854,31.0
E08000037,27.501648,20.0
E10000015,95.77147,57.0
E06000016,24.494415,9.0
E10000016,106.13869,116.0
E08000017,18.265476,10.0
E06000018,17.579157,13.0
E08000002,16.723026,21.0
E06000050,25.657188,15.0
E06000045,20.355484,11.0
E10000027,11.573134,14.0
E09000017,30.501389,27.0
E06000001,6.1855445,4.0
E10000031,36.841927,17.0
E10000006,76.86421,52.0
E10000030,98.29036,95.0
E08000019,89.03568,71.0
E06000055,15.194999,16.0
E10000020,32.296864,53.0
E10000003,22.576477,13.0
E06000044,6.688853,4.0
E09000004,26.219292,10.0
E10000019,34.281322,22.0
E06000020,10.379783,3.0
E09000029,31.17661,54.0
E06000012,6.4259334,4.0
E09000015,36.954308,23.0
E06000030,8.461856,15.0
E10000018,36.835167,13.0
E10000012,109.05651,81.0
E09000008,59.663784,26.0
E06000054,14.73914,17.0
E08000015,23.297327,35.0
E08000008,17.147799,20.0
E06000006,11.793165,8.0
E06000052,22.314884,21.0
E09000023,42.58479,28.0
E08000009,23.275776,11.0
E10000025,47.608845,52.0
E06000007,19.043198,16.0
E08000036,19.480545,15.0
E09000021,14.951243,8.0
E09000009,17.041916,11.0
E08000004,41.058308,33.0
E08000005,22.176487,16.0
E08000027,20.105316,20.0
E09000016,28.898933,16.0
E08000014,24.504547,17.0
E10000024,28.782799,32.0
E06000022,47.020252,27.0
E08000023,6.282774,6.0
E09000018,12.512941,16.0
E06000037,30.807613,9.0
E08000007,12.335203,12.0
E08000010,26.675758,38.0
E06000040,21.631334,25.0
E10000011,10.248904,2.0
E06000036,23.968382,13.0
E10000014,9.41599,15.0
E06000046,93.00963,79.0
E10000034,5.3959827,1.0
E08000021,43.837376,25.0
E08000034,37.611935,20.0
E06000027,22.798878,19.0
E06000032,7.0973916,3.0
E06000026,8.889432,12.0
E10000028,21.836426,15.0
E10000032,57.677597,40.0
E06000033,16.937035,31.0
E06000013,32.718937,10.0
E09000022,7.7239804,7.0
E08000026,55.943413,16.0
E09000027,30.753471,18.0
E08000013,21.862206,5.0
E06000041,26.566502,9.0
E06000047,15.797744,17.0
E06000017,38.043823,45.0
E10000021,5.048258,1.0
E08000025,52.451042,18.0
E10000008,146.06648,45.0
E08000018,22.741177,24.0
E06000005,29.266218,35.0
E10000017,6.05872,5.0
E06000009,96.679276,83.0
E08000030,9.280766,15.0
E06000057,38.517956,22.0
E06000038,26.027016,31.0
E10000007,12.189685,27.0
E10000023,52.4538,29.0
E06000031,30.549541,26.0
E08000033,8.476037,7.0
E06000043,10.577731,6.0
E09000003,15.792857,9.0
E06000014,54.67873,22.0
E10000029,9.02251,12.0
E10000002,29.825792,18.0
E09000006,26.806673,21.0
E08000011,19.117058,16.0
E06000021,13.392977,15.0
E09000026,29.834187,19.0
E06000056,18.719952,19.0
E06000002,20.175892,9.0
E06000034,50.46811,31.0
