n,o,l
tarragona,18.293093,4.0
almeria,8.874314,13.0
guadalajara,44.309322,18.0
lleida,46.381157,14.0
araba/alava,35.317142,0.0
bizkaia,183.11417,0.0
granada,33.467793,43.0
burgos,58.07598,149.0
alicante,60.486294,80.0
valladolid,115.06935,46.0
cuenca,78.83422,55.0
cordoba,13.940366,21.0
jaen,25.366179,24.0
malaga,55.6647,38.0
valencia,125.02169,55.0
toledo,177.9596,29.0
avila,29.64798,45.0
barcelona,1063.6376,356.0
zamora,30.76594,30.0
ciudad_real,152.62878,89.0
palencia,8.357812,16.0
castellon,40.82154,23.0
leon,114.7126,41.0
girona,0.16516013,94.0
caceres,70.46073,17.0
gipuzkoa,45.114597,0.0
cadiz,44.495472,15.0
badajoz,24.01645,4.0
albacete,24.769602,86.0
sevilla,42.235737,24.0
salamanca,44.077274,72.0
soria,58.437893,28.0
huelva,8.943947,9.0
segovia,68.645485,52.0
