n,o,l
tarragona,27.313974,0.0
almeria,9.48578,13.0
guadalajara,31.25169,51.0
lleida,26.383444,6.0
araba/alava,56.722363,0.0
bizkaia,161.78389,0.0
granada,42.427322,46.0
burgos,24.175457,168.0
alicante,29.54407,61.0
valladolid,63.508224,28.0
cuenca,27.51356,130.0
cordoba,17.515846,15.0
jaen,17.733946,30.0
malaga,85.49403,92.0
valencia,69.045685,63.0
toledo,54.070415,109.0
avila,36.28365,38.0
barcelona,618.3809,253.0
zamora,8.298997,13.0
ciudad_real,104.80874,67.0
palencia,26.591629,11.0
castellon,17.338457,27.0
leon,61.823368,37.0
girona,147.8565,0.0
caceres,29.035194,12.0
gipuzkoa,38.712635,0.0
cadiz,13.355721,20.0
badajoz,7.634962,1.0
albacete,37.896072,88.0
sevilla,28.299107,13.0
salamanca,38.8894,37.0
soria,53.825256,26.0
huelva,3.8731787,20.0
segovia,52.184093,69.0
