n,o,l
oise,40.09623,13.0
loire_atlantique,0.0,0.0
calvados,0.5716648,0.0
hauts_de_seine,76.65404,23.0
tarn_et_garonne,0.24457955,1.0
val_de_marne,67.77985,29.0
alpes_de_haute_provence,0.0,1.0
vosges,6.580016,1.0
haute_saone,4.246345,2.0
vaucluse,10.199872,0.0
charente_maritime,0.0,3.0
ardeche,0.050687246,0.0
savoie,0.0,0.0
loir_et_cher,0.0,1.0
haute_marne,0.0,0.0
alpes_maritimes,5.90305,0.0
drome,0.0,2.0
meuse,1.1616321,0.0
aude,5.613794,1.0
herault,14.1532345,16.0
manche,2.4404166,0.0
yvelines,35.590294,30.0
seine_et_marne,72.178986,42.0
ain,6.016969,5.0
indre_et_loire,0.38599223,1.0
correze,0.0,0.0
bouches_du_rhone,97.76232,30.0
loiret,9.3106575,4.0
moselle,13.52973,9.0
nord,13.561108,17.0
vienne,0.0,2.0
eure_et_loir,48.131424,3.0
puy_de_dome,5.772234,4.0
rhone,4.7192435,0.0
ardennes,0.5691072,2.0
charente,0.022141181,0.0
aisne,10.537501,4.0
var,8.830793,4.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,5.3946667,0.0
aube,15.057032,3.0
maine_et_loire,0.0,0.0
haute_savoie,15.816334,4.0
saone_et_loire,6.981477,6.0
doubs,4.7728205,2.0
pyrenees_atlantiques,0.8284888,0.0
pas_de_calais,16.6324,9.0
indre,8.723595,8.0
cote_d'or,0.0,5.0
seine_maritime,16.466045,4.0
marne,7.6643996,2.0
yonne,0.07333315,0.0
haute_vienne,0.34859788,0.0
seine_saint_denis,77.84709,24.0
bas_rhin,3.7080367,4.0
lot,0.0,0.0
landes,0.095185585,7.0
haut_rhin,14.959002,6.0
orne,0.0,0.0
isere,2.9613822,1.0
territoire_de_belfort,1.3479109,1.0
haute_garonne,5.4173217,6.0
dordogne,0.0,1.0
paris,115.770325,32.0
gard,11.40238,9.0
mayenne,0.0,0.0
val_d'oise,34.296223,14.0
gironde,5.6688533,0.0
cher,6.168341,3.0
eure,20.067272,6.0
jura,10.98177,1.0
tarn,0.51228,2.0
haute_loire,0.0,3.0
somme,11.810047,6.0
gers,1.2126447,0.0
cantal,0.0,0.0
meurthe_et_moselle,7.016302,2.0
hautes_pyrenees,1.4887462,1.0
essonne,90.24606,49.0
