n,o,l
oise,27.788294,74.0
loire_atlantique,1.0350065,2.0
calvados,6.6286154,10.0
hauts_de_seine,88.99855,124.0
tarn_et_garonne,1.2895241,0.0
val_de_marne,36.201225,98.0
alpes_de_haute_provence,0.4065742,1.0
vosges,9.46741,20.0
haute_saone,10.447203,10.0
vaucluse,6.0169578,7.0
charente_maritime,0.8347338,5.0
ardeche,3.4858906,2.0
savoie,0.6367338,4.0
loir_et_cher,2.6900003,3.0
haute_marne,0.16628057,3.0
alpes_maritimes,5.4627686,5.0
drome,6.7399135,7.0
meuse,0.0,7.0
aude,5.6421247,7.0
herault,54.326797,41.0
manche,1.887918,5.0
yvelines,27.09208,40.0
seine_et_marne,25.770277,78.0
ain,6.1787257,9.0
indre_et_loire,2.8844948,2.0
correze,0.15177,1.0
bouches_du_rhone,108.15617,81.0
loiret,7.9880524,19.0
moselle,5.0111327,47.0
nord,6.156777,30.0
vienne,0.10227206,2.0
eure_et_loir,10.80418,31.0
puy_de_dome,3.872312,13.0
rhone,13.524734,25.0
ardennes,0.4115799,5.0
charente,0.10871714,2.0
aisne,1.7607399,23.0
var,11.368923,14.0
lot_et_garonne,0.1075653,1.0
loire,0.10793738,1.0
pyrenees_orientales,0.0,3.0
nievre,0.29502505,7.0
aube,8.676132,14.0
maine_et_loire,0.0,0.0
haute_savoie,25.295881,14.0
saone_et_loire,1.5768759,12.0
doubs,9.156753,6.0
pyrenees_atlantiques,6.0001693,2.0
pas_de_calais,2.3373678,20.0
indre,2.290053,14.0
cote_d'or,1.7035484,9.0
seine_maritime,13.0307455,24.0
marne,6.2652197,25.0
yonne,4.6412044,4.0
haute_vienne,0.4381612,1.0
seine_saint_denis,66.91658,128.0
bas_rhin,14.737157,21.0
lot,0.6717804,2.0
landes,19.852194,45.0
haut_rhin,1.3650917,2.0
orne,0.0,1.0
isere,4.2778664,6.0
territoire_de_belfort,10.59184,2.0
haute_garonne,7.7621665,4.0
dordogne,0.34336028,3.0
paris,138.41724,166.0
gard,2.5025048,17.0
mayenne,0.0,0.0
val_d'oise,88.488304,46.0
gironde,12.134212,21.0
cher,9.413226,4.0
eure,4.468898,29.0
jura,0.08795667,4.0
tarn,0.05580709,3.0
haute_loire,0.0,0.0
somme,7.944096,26.0
gers,0.58312845,3.0
cantal,0.076335594,0.0
meurthe_et_moselle,2.7431982,10.0
hautes_pyrenees,2.4436865,8.0
essonne,53.688534,98.0
