n,o,l
oise,20.84872,11.0
loire_atlantique,0.0,0.0
calvados,1.259294,0.0
hauts_de_seine,38.406006,43.0
tarn_et_garonne,0.70550835,0.0
val_de_marne,32.967236,58.0
alpes_de_haute_provence,0.0,3.0
vosges,4.7084227,3.0
haute_saone,1.9441202,10.0
vaucluse,3.9538393,4.0
charente_maritime,0.18922451,5.0
ardeche,0.47956082,10.0
savoie,0.0,0.0
loir_et_cher,0.004684411,0.0
haute_marne,0.0,0.0
alpes_maritimes,4.7749705,5.0
drome,0.10541596,3.0
meuse,0.42145738,1.0
aude,3.3002338,1.0
herault,7.9940834,33.0
manche,1.1305742,3.0
yvelines,17.485819,49.0
seine_et_marne,38.604713,95.0
ain,17.893713,7.0
indre_et_loire,0.3809651,1.0
correze,0.0,0.0
bouches_du_rhone,49.890053,56.0
loiret,5.9381967,3.0
moselle,15.721032,25.0
nord,8.373051,13.0
vienne,0.0,1.0
eure_et_loir,23.35483,9.0
puy_de_dome,2.158856,0.0
rhone,4.863996,12.0
ardennes,0.80770683,2.0
charente,0.0,0.0
aisne,7.653907,8.0
var,3.5028336,5.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.16530344,2.0
nievre,4.2526116,4.0
aube,7.464652,8.0
maine_et_loire,0.0,0.0
haute_savoie,8.67999,4.0
saone_et_loire,4.0254397,7.0
doubs,2.530242,13.0
pyrenees_atlantiques,0.60059637,5.0
pas_de_calais,10.254893,16.0
indre,3.7940857,18.0
cote_d'or,0.07642081,1.0
seine_maritime,7.300235,3.0
marne,4.5142903,8.0
yonne,0.0,4.0
haute_vienne,0.27193278,2.0
seine_saint_denis,38.78511,82.0
bas_rhin,3.223667,27.0
lot,0.0,0.0
landes,0.008102007,16.0
haut_rhin,9.960219,2.0
orne,0.0,0.0
isere,1.0172813,1.0
territoire_de_belfort,1.1910927,2.0
haute_garonne,2.490875,4.0
dordogne,0.0,0.0
paris,60.94939,79.0
gard,5.2296963,5.0
mayenne,0.0,1.0
val_d'oise,17.88098,30.0
gironde,3.017891,2.0
cher,4.215358,4.0
eure,13.595222,28.0
jura,4.381878,4.0
tarn,0.1355277,0.0
haute_loire,0.0,1.0
somme,5.859776,9.0
gers,0.7050235,3.0
cantal,0.0,3.0
meurthe_et_moselle,3.0592294,11.0
hautes_pyrenees,0.7943384,9.0
essonne,46.200317,58.0
