n,o,l
tarragona,34.58653,0.0
almeria,17.74531,2.0
guadalajara,0.12689462,61.0
lleida,32.9593,48.0
araba/alava,66.25293,20.0
bizkaia,247.11432,154.0
granada,51.663696,47.0
burgos,27.46044,25.0
alicante,91.382095,111.0
valladolid,61.114727,180.0
cuenca,0.12689,10.0
cordoba,58.579624,21.0
jaen,29.726833,12.0
malaga,66.51656,81.0
valencia,123.36423,25.0
toledo,0.12689462,46.0
avila,33.58604,14.0
barcelona,808.2162,1002.0
zamora,18.654213,5.0
ciudad_real,0.12689754,121.0
palencia,22.232176,9.0
castellon,39.929653,17.0
leon,47.746937,186.0
girona,132.36461,0.0
caceres,48.630363,63.0
gipuzkoa,41.284798,75.0
cadiz,34.209484,43.0
badajoz,15.639381,15.0
albacete,0.12689464,37.0
sevilla,65.3323,76.0
salamanca,74.64796,12.0
soria,34.06706,40.0
huelva,12.990502,7.0
segovia,70.89285,81.0
