n,o,l
oise,41.766186,74.0
meurthe_et_moselle,7.0459466,10.0
alpes_maritimes,16.820366,5.0
marne,15.745306,25.0
loire,0.0,1.0
ain,3.2952535,9.0
pyrenees_atlantiques,3.784394,2.0
var,18.478336,25.0
aude,6.951382,7.0
ardennes,0.71152544,5.0
loir_et_cher,1.8326123,3.0
somme,11.101447,26.0
hautes_pyrenees,1.6578625,8.0
haute_garonne,15.01402,4.0
bouches_du_rhone,22.901085,21.0
bas_rhin,169.75626,81.0
cantal,0.0,0.0
landes,0.2519525,1.0
rhone,3.6936738,14.0
calvados,8.950213,10.0
cote_d'or,2.4224148,9.0
eure_et_loir,20.09857,31.0
meuse,0.818751,7.0
indre_et_loire,5.153234,2.0
aube,9.724495,14.0
indre,7.6962795,14.0
val_de_marne,57.536938,98.0
haute_marne,1.0988823,3.0
herault,62.29072,41.0
gard,6.354821,17.0
paris,154.06094,166.0
haute_vienne,1.5931243,1.0
ardeche,1.8236018,2.0
vaucluse,10.313158,7.0
drome,5.249567,7.0
pas_de_calais,5.138287,20.0
loiret,15.031306,19.0
yvelines,44.611935,40.0
jura,0.43772838,4.0
tarn_et_garonne,0.513989,0.0
manche,4.097635,5.0
territoire_de_belfort,3.001735,6.0
eure,9.518474,29.0
val_d'oise,80.26643,46.0
pyrenees_orientales,0.045030072,3.0
hauts_de_seine,120.340546,124.0
moselle,12.987334,47.0
isere,58.68151,98.0
essonne,5.758921,2.0
nievre,1.059357,7.0
vosges,21.445683,20.0
lot,0.0,2.0
haute_saone,10.322199,10.0
seine_maritime,13.550918,24.0
dordogne,0.77873576,3.0
alpes_de_haute_provence,0.9602523,1.0
puy_de_dome,4.683517,13.0
haut_rhin,34.18191,45.0
charente_maritime,3.2746203,5.0
vienne,0.0,2.0
nord,13.751986,30.0
saone_et_loire,5.8807917,12.0
haute_loire,0.0,0.0
charente,0.20234673,4.0
loire_atlantique,0.21672767,2.0
aisne,1.1753777,2.0
tarn,12.47794,23.0
gironde,1.185515,3.0
cher,18.268726,21.0
mayenne,11.831414,4.0
doubs,0.0,0.0
seine_et_marne,6.7777653,6.0
correze,39.966557,78.0
gers,0.015203702,1.0
orne,2.0404427,3.0
maine_et_loire,2.0467265,2.0
seine_saint_denis,85.120895,128.0
yonne,0.053388815,4.0
lot_et_garonne,0.11869168,1.0
haute_savoie,22.195988,14.0
savoie,0.06149086,0.0
