n,o,l
oise,5.489733,24.0
loire_atlantique,0.0,0.0
calvados,0.58911955,0.0
hauts_de_seine,4.4492416,6.0
tarn_et_garonne,0.6032842,1.0
val_de_marne,5.073467,2.0
alpes_de_haute_provence,0.6402622,1.0
vosges,0.59557277,1.0
haute_saone,0.9211942,4.0
vaucluse,0.6105131,1.0
charente_maritime,0.64182633,1.0
ardeche,0.5759583,2.0
savoie,0.0,0.0
loir_et_cher,0.60012263,0.0
haute_marne,0.53098285,0.0
alpes_maritimes,0.53062856,0.0
drome,0.6138148,1.0
meuse,0.0,1.0
aude,0.6379137,2.0
herault,1.4745203,25.0
manche,0.59832776,1.0
yvelines,2.3099558,7.0
seine_et_marne,4.3605003,11.0
ain,0.648991,0.0
indre_et_loire,0.6349101,1.0
correze,0.53155047,1.0
bouches_du_rhone,11.089344,18.0
loiret,0.5422659,0.0
moselle,0.5695341,0.0
nord,5.14169,12.0
vienne,0.59306204,0.0
eure_et_loir,0.8001196,9.0
puy_de_dome,0.58583313,0.0
rhone,0.6288514,4.0
ardennes,0.6055429,5.0
charente,0.0,0.0
aisne,1.5176389,1.0
var,2.000092,7.0
lot_et_garonne,0.20134819,0.0
loire,0.6048886,0.0
pyrenees_orientales,0.24986184,1.0
nievre,0.544477,1.0
aube,0.6556867,0.0
maine_et_loire,0.5880995,0.0
haute_savoie,3.6170726,4.0
saone_et_loire,0.55004907,0.0
doubs,0.6330656,0.0
pyrenees_atlantiques,0.6174471,0.0
pas_de_calais,8.691749,10.0
indre,0.88786787,2.0
cote_d'or,0.2608385,2.0
seine_maritime,0.6802533,4.0
marne,0.6036141,1.0
yonne,0.5894951,1.0
haute_vienne,0.601135,0.0
seine_saint_denis,2.7055373,7.0
bas_rhin,1.6536359,6.0
lot,0.0,0.0
landes,0.61751163,1.0
haut_rhin,0.7334639,3.0
orne,0.5342042,0.0
isere,0.5640132,0.0
territoire_de_belfort,0.54947484,0.0
haute_garonne,0.68614435,9.0
dordogne,0.5564798,0.0
paris,9.159016,41.0
gard,0.43570447,4.0
mayenne,0.17186272,0.0
val_d'oise,2.632292,6.0
gironde,0.53218985,1.0
cher,0.66149014,9.0
eure,3.0879214,5.0
jura,0.6286996,0.0
tarn,0.5888981,0.0
haute_loire,0.5547983,0.0
somme,7.3679338,7.0
gers,1.4114712,2.0
cantal,0.60870725,6.0
meurthe_et_moselle,0.5880336,0.0
hautes_pyrenees,0.5856264,1.0
essonne,9.785987,18.0
