n,o,l
tarragona,7.079996,0.0
almeria,3.7686524,7.0
guadalajara,23.128086,10.0
lleida,11.606765,0.0
araba/alava,38.89031,0.0
bizkaia,66.40638,0.0
granada,34.916447,42.0
burgos,21.884394,69.0
alicante,34.08995,0.0
valladolid,37.184097,51.0
cuenca,41.77721,60.0
cordoba,5.710365,12.0
jaen,7.3493934,28.0
malaga,45.05346,103.0
valencia,59.89855,0.0
toledo,51.357113,12.0
avila,31.337326,25.0
barcelona,257.36636,0.0
zamora,2.9137335,4.0
ciudad_real,70.019226,30.0
palencia,28.12156,4.0
castellon,19.192156,0.0
leon,32.739647,32.0
girona,48.225746,0.0
caceres,5.863238,12.0
gipuzkoa,13.73573,0.0
cadiz,5.8728695,23.0
badajoz,2.9679503,1.0
albacete,33.32341,33.0
sevilla,13.997825,22.0
salamanca,42.232243,58.0
soria,21.214453,39.0
huelva,2.7281587,8.0
segovia,17.88323,58.0
