n,o,l
oise,17.15782,11.0
loire_atlantique,1.1500454,0.0
calvados,1.2619034,0.0
hauts_de_seine,34.222855,21.0
tarn_et_garonne,1.3748561,1.0
val_de_marne,28.97931,38.0
alpes_de_haute_provence,0.79604495,2.0
vosges,5.138988,0.0
haute_saone,1.4584414,5.0
vaucluse,0.6362479,0.0
charente_maritime,0.64064366,2.0
ardeche,0.6828593,0.0
savoie,1.0349696,0.0
loir_et_cher,0.8116967,0.0
haute_marne,0.96974957,1.0
alpes_maritimes,0.0,5.0
drome,0.0,0.0
meuse,0.8470299,3.0
aude,3.8847165,3.0
herault,9.736819,21.0
manche,0.393988,0.0
yvelines,12.705421,18.0
seine_et_marne,31.495504,38.0
ain,44.377556,5.0
indre_et_loire,1.4332983,0.0
correze,1.0156659,0.0
bouches_du_rhone,45.049366,34.0
loiret,5.133779,2.0
moselle,11.329758,25.0
nord,9.19762,16.0
vienne,0.7355715,0.0
eure_et_loir,11.961469,7.0
puy_de_dome,4.4780884,2.0
rhone,7.220206,5.0
ardennes,0.51774544,4.0
charente,0.8410163,0.0
aisne,6.7364364,15.0
var,5.079926,10.0
lot_et_garonne,1.2015558,0.0
loire,0.58589536,0.0
pyrenees_orientales,0.61535025,3.0
nievre,0.0,7.0
aube,6.4062753,10.0
maine_et_loire,1.1500624,0.0
haute_savoie,6.759415,5.0
saone_et_loire,6.2347584,3.0
doubs,2.7109134,9.0
pyrenees_atlantiques,0.94982207,18.0
pas_de_calais,7.64492,17.0
indre,4.6243024,17.0
cote_d'or,0.9369102,1.0
seine_maritime,4.380735,7.0
marne,5.010095,4.0
yonne,0.24245521,1.0
haute_vienne,0.96940243,6.0
seine_saint_denis,30.39465,82.0
bas_rhin,4.163166,9.0
lot,1.2142023,0.0
landes,0.83563226,8.0
haut_rhin,12.860679,1.0
orne,1.2136089,0.0
isere,1.9557797,3.0
territoire_de_belfort,0.6499407,0.0
haute_garonne,2.3315427,1.0
dordogne,0.9396864,0.0
paris,57.668877,35.0
gard,1.9303691,5.0
mayenne,1.0588418,2.0
val_d'oise,25.765427,28.0
gironde,2.5433738,9.0
cher,5.0317426,7.0
eure,10.293608,8.0
jura,0.08687911,5.0
tarn,0.14204457,1.0
haute_loire,1.0635494,1.0
somme,7.262283,14.0
gers,0.7718922,4.0
cantal,1.6611483,2.0
meurthe_et_moselle,1.6808321,4.0
hautes_pyrenees,2.1758125,1.0
essonne,38.98626,64.0
