n,o,l
oise,26.14157,44.0
meurthe_et_moselle,3.865169,2.0
alpes_maritimes,5.9552736,7.0
marne,6.817465,11.0
loire,0.18926832,1.0
ain,5.9503164,2.0
pyrenees_atlantiques,4.0860043,5.0
var,16.201403,26.0
aude,5.1368093,2.0
ardennes,0.15018275,1.0
loir_et_cher,2.706189,0.0
somme,6.952077,23.0
hautes_pyrenees,0.55639184,10.0
haute_garonne,9.914554,12.0
bouches_du_rhone,2.9156291,23.0
bas_rhin,114.55279,153.0
cantal,0.18394187,0.0
landes,0.042444482,2.0
rhone,18.035788,36.0
calvados,9.214303,6.0
cote_d'or,3.2963667,7.0
eure_et_loir,8.4943495,46.0
meuse,0.9375209,0.0
indre_et_loire,2.7278097,5.0
aube,3.8706834,12.0
indre,2.8621118,21.0
val_de_marne,28.803204,87.0
haute_marne,0.3033053,0.0
herault,62.090668,47.0
gard,2.2772663,5.0
paris,153.19777,123.0
haute_vienne,0.53001803,1.0
ardeche,7.0476923,2.0
vaucluse,7.6911726,6.0
drome,9.808415,7.0
pas_de_calais,2.9399629,20.0
loiret,6.876053,18.0
yvelines,33.251156,31.0
jura,0.5384372,12.0
tarn_et_garonne,0.92191166,2.0
manche,2.8836243,6.0
territoire_de_belfort,1.7233616,5.0
eure,2.1911042,20.0
val_d'oise,102.43858,47.0
pyrenees_orientales,0.03500729,1.0
hauts_de_seine,96.27103,96.0
moselle,6.662788,12.0
isere,58.796665,59.0
essonne,14.198905,4.0
nievre,0.1075251,3.0
vosges,12.62663,31.0
lot,0.0,3.0
haute_saone,9.6128845,10.0
seine_maritime,12.225026,26.0
dordogne,0.59573567,1.0
alpes_de_haute_provence,0.13294353,3.0
puy_de_dome,3.9659326,10.0
haut_rhin,21.85494,34.0
charente_maritime,1.8259419,10.0
vienne,0.40817228,1.0
nord,5.967365,13.0
saone_et_loire,1.811392,26.0
haute_loire,0.16270277,1.0
charente,0.43117794,4.0
loire_atlantique,0.0,3.0
aisne,0.2628284,2.0
tarn,3.3024323,33.0
gironde,0.2158581,1.0
cher,13.749243,18.0
mayenne,7.7503886,6.0
doubs,0.0,0.0
seine_et_marne,1.6935788,13.0
correze,24.12848,57.0
gers,0.041238934,2.0
orne,0.9474469,3.0
maine_et_loire,1.441068,4.0
seine_saint_denis,81.10002,96.0
yonne,1.7144474,0.0
lot_et_garonne,0.0,0.0
haute_savoie,31.84691,15.0
savoie,0.12617758,1.0
